Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1912  2.2246    -9.0441 -2.4237
      1  -4.8540  2.2458    -8.9738 -2.3889
      2  -4.4367  2.2014    -8.8484 -2.3662
      3  -4.0130  2.0711    -8.6379 -2.3528
      4  -3.6607  1.8852    -8.3182 -2.3453
      5  -3.1624  1.4479    -7.0519 -2.3378
      6  -2.8599  1.1639    -5.5102 -2.3313
      7  -2.6727  0.9486    -3.9156 -2.3267
      8  -2.5500  0.7728    -3.2846 -2.3234
      9  -2.4677  0.6538    -3.0116 -2.3206
     10  -2.4131  0.4922    -2.8440 -2.3198
     11  -2.3750  0.3833    -2.7953 -2.3188
     12  -2.3497  0.2970    -2.7414 -2.3180
     13  -2.3315  0.2347    -2.6481 -2.3174
     14  -2.3206  0.1788    -2.5768 -2.3170
     15  -2.3127  0.1432    -2.5711 -2.3167
     16  -2.3087  0.1240    -2.5681 -2.3166
     17  -2.3061  0.0923    -2.5669 -2.3165
     18  -2.3048  0.0667    -2.5664 -2.3165
     19  -2.3040  0.0487    -2.5660 -2.3164
     20  -2.3034  0.0360    -2.5656 -2.3164
     21  -2.3030  0.0267    -2.5654 -2.3164
     22  -2.3029  0.0293    -2.5653 -2.3164
     23  -2.3028  0.0216    -2.5652 -2.3164
     24  -2.3027  0.0159    -2.5651 -2.3164
     25  -2.3026  0.0117    -2.5651 -2.3164
     26  -2.3029  0.0263    -2.5652 -2.3164
     27  -2.3027  0.0194    -2.5652 -2.3164
     28  -2.3027  0.0145    -2.5651 -2.3164
     29  -2.3026  0.0107    -2.5651 -2.3164
     30  -2.3028  0.0247    -2.5652 -2.3164
     31  -2.3034  0.0552    -2.5653 -2.3164
     32  -2.3031  0.0406    -2.5652 -2.3164
     33  -2.3029  0.0298    -2.5652 -2.3164
     34  -2.3027  0.0219    -2.5651 -2.3164
     35  -2.3027  0.0162    -2.5651 -2.3164
     36  -2.3027  0.0123    -2.5651 -2.3164
     37  -2.3026  0.0092    -2.5651 -2.3164
     38  -2.3026  0.0068    -2.5651 -2.3164
     39  -2.3026  0.0051    -2.5651 -2.3164
     40  -2.3026  0.0038    -2.5651 -2.3164
     41  -2.3026  0.0029    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0032  0.0084     0.0000  0.0153
      1   0.0050  0.0103     0.0000  0.0219
      2   0.0074  0.0118     0.0000  0.0274
      3   0.0098  0.0127     0.0000  0.0320
      4   0.0117  0.0131     0.0000  0.0345
      5   0.0139  0.0138     0.0000  0.0382
      6   0.0164  0.0147     0.0001  0.0421
      7   0.0191  0.0156     0.0001  0.0465
      8   0.0218  0.0165     0.0005  0.0507
      9   0.0250  0.0178     0.0010  0.0558
     10   0.0267  0.0178     0.0019  0.0577
     11   0.0291  0.0182     0.0030  0.0606
     12   0.0314  0.0185     0.0046  0.0633
     13   0.0340  0.0191     0.0067  0.0669
     14   0.0360  0.0193     0.0080  0.0690
     15   0.0386  0.0201     0.0091  0.0732
     16   0.0408  0.0210     0.0099  0.0770
     17   0.0426  0.0211     0.0116  0.0791
     18   0.0433  0.0210     0.0129  0.0796
     19   0.0444  0.0209     0.0142  0.0805
     20   0.0460  0.0210     0.0152  0.0820
     21   0.0476  0.0211     0.0163  0.0838
     22   0.0449  0.0195     0.0155  0.0781
     23   0.0463  0.0196     0.0165  0.0796
     24   0.0476  0.0196     0.0176  0.0810
     25   0.0489  0.0197     0.0190  0.0822
     26   0.0364  0.0135     0.0142  0.0579
     27   0.0373  0.0135     0.0147  0.0588
     28   0.0381  0.0135     0.0153  0.0596
     29   0.0389  0.0135     0.0160  0.0603
     30   0.0306  0.0103     0.0116  0.0460
     31   0.0243  0.0082     0.0082  0.0356
     32   0.0249  0.0082     0.0085  0.0362
     33   0.0253  0.0081     0.0089  0.0368
     34   0.0258  0.0081     0.0094  0.0373
     35   0.0263  0.0081     0.0098  0.0378
     36   0.0267  0.0080     0.0104  0.0382
     37   0.0272  0.0080     0.0110  0.0386
     38   0.0276  0.0080     0.0117  0.0390
     39   0.0280  0.0080     0.0126  0.0393
     40   0.0285  0.0079     0.0136  0.0397
     41   0.0289  0.0079     0.0141  0.0400

