Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7613  2.0705    -9.1281 -2.6663
      1  -7.5069  1.1109    -6.0420 -6.0027
      2  -6.4572  0.6395    -7.4085 -5.8976
      3  -5.9960  0.5222    -6.6196 -5.6146
      4  -6.1837  0.4602    -6.7315 -5.9623
      5  -6.4259  0.8150    -7.8832 -5.5882
      6  -6.7154  1.1731    -8.7726 -4.2633
      7  -6.8083  0.9919    -8.6963 -5.5546
      8  -6.6687  0.7933    -8.0601 -5.9168
      9  -6.5935  0.6299    -7.5176 -6.0427
     10  -6.7348  0.6399    -7.7459 -6.2486
     11  -6.6784  0.5107    -7.3974 -6.2885
     12  -6.7414  0.4573    -7.4275 -6.4633
     13  -6.6985  0.3686    -7.2464 -6.4638
     14  -6.5762  0.4394    -7.1764 -6.2612
     15  -6.6088  0.3598    -7.1698 -6.4221
     16  -6.6758  0.3447    -7.2201 -6.4703
     17  -6.6562  0.2816    -7.1417 -6.4709
     18  -6.6990  0.2505    -7.1725 -6.5052
     19  -6.7217  0.2157    -7.1809 -6.5463
     20  -6.8086  0.3434    -7.3785 -6.6202
     21  -6.7859  0.2773    -7.2632 -6.6222
     22  -6.7664  0.2295    -7.2377 -6.6179
     23  -6.7481  0.1946    -7.2095 -6.6080
     24  -6.7632  0.1765    -7.2173 -6.7065
     25  -6.7465  0.1518    -7.1852 -6.6881
     26  -6.7574  0.1404    -7.1951 -6.7282
     27  -6.7626  0.1305    -7.1979 -6.7318
     28  -6.7468  0.1117    -7.1553 -6.7306
     29  -6.7521  0.1068    -7.1639 -6.7338
     30  -6.7420  0.0925    -7.1155 -6.7331
     31  -6.7445  0.0892    -7.1209 -6.7348
     32  -6.7469  0.0876    -7.1282 -6.7362
     33  -6.7505  0.0887    -7.1420 -6.7373
     34  -6.7390  0.0714    -7.0515 -6.7366
     35  -6.7413  0.0725    -7.0715 -6.7374
     36  -6.7421  0.0724    -7.0766 -6.7377
     37  -6.7441  0.0746    -7.0938 -6.7381
     38  -6.7353  0.0583    -6.9981 -6.7376
     39  -6.7356  0.0582    -6.9983 -6.7377
     40  -6.7358  0.0582    -6.9984 -6.7378
     41  -6.7361  0.0585    -6.9987 -6.7379

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0072  0.1899
      1   0.1020  0.0586     0.0072  0.1899
      2   0.0997  0.0595     0.0049  0.1896
      3   0.0987  0.0603     0.0034  0.1896
      4   0.1002  0.0602     0.0036  0.1899
      5   0.0397  0.0363     0.0001  0.1102
      6   0.0155  0.0149     0.0000  0.0413
      7   0.0171  0.0147     0.0000  0.0428
      8   0.0203  0.0157     0.0001  0.0471
      9   0.0230  0.0161     0.0002  0.0503
     10   0.0223  0.0154     0.0002  0.0478
     11   0.0248  0.0157     0.0010  0.0509
     12   0.0268  0.0164     0.0017  0.0541
     13   0.0292  0.0167     0.0030  0.0570
     14   0.0238  0.0137     0.0014  0.0460
     15   0.0255  0.0136     0.0026  0.0472
     16   0.0257  0.0134     0.0029  0.0470
     17   0.0273  0.0134     0.0046  0.0482
     18   0.0287  0.0137     0.0058  0.0505
     19   0.0302  0.0139     0.0073  0.0524
     20   0.0217  0.0104     0.0024  0.0373
     21   0.0229  0.0103     0.0037  0.0384
     22   0.0241  0.0102     0.0054  0.0394
     23   0.0253  0.0102     0.0071  0.0404
     24   0.0263  0.0104     0.0076  0.0413
     25   0.0274  0.0104     0.0083  0.0427
     26   0.0284  0.0105     0.0089  0.0442
     27   0.0293  0.0105     0.0097  0.0451
     28   0.0304  0.0106     0.0106  0.0463
     29   0.0313  0.0106     0.0117  0.0471
     30   0.0322  0.0107     0.0131  0.0478
     31   0.0329  0.0106     0.0141  0.0482
     32   0.0337  0.0106     0.0146  0.0493
     33   0.0345  0.0107     0.0150  0.0505
     34   0.0355  0.0108     0.0156  0.0518
     35   0.0363  0.0109     0.0161  0.0528
     36   0.0369  0.0109     0.0166  0.0532
     37   0.0376  0.0110     0.0172  0.0540
     38   0.0386  0.0110     0.0183  0.0547
     39   0.0390  0.0110     0.0190  0.0550
     40   0.0394  0.0109     0.0197  0.0552
     41   0.0399  0.0109     0.0206  0.0559

