trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  618 350.00  0.00 800.00  6.44  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1025 570.00  0.00 800.00 520.00  0
  3  737 410.00  0.00 800.00 520.00  0
  4  647 360.00  0.00 800.00 520.00  1
  5  755 420.00  0.00 800.00 520.00  1
  6  881 490.00  0.00 800.00 520.00  1
  7   13  10.00  0.00 800.00 52.00  1
  8 1079 600.00  0.00 800.00 520.00  0
  9 1061 590.00  0.00 800.00 520.00  0
 10  845 470.00  0.00 800.00 520.00  1
 11 1043 580.00  0.00 800.00 520.00  0
 12 1043 570.00  0.00 800.00 260.00  1
 13 1007 560.00  0.00 800.00 520.00  0
 14  809 450.00  0.00 800.00 520.00  0
 15  647 360.00  0.00 800.00 520.00  1
 16  827 460.00  0.00 800.00 520.00  1
 17 1025 570.00  0.00 800.00 520.00  0
 18  809 450.00  0.00 800.00 520.00  1
 19  773 430.00  0.00 800.00 520.00  1
 20 1007 560.00  0.00 800.00 520.00  1
 21 1097 610.00  0.00 800.00 520.00  0
 22 1061 590.00  0.00 800.00 520.00  0
 23 1025 570.00  0.00 800.00 520.00  0
 24 1025 570.00  0.00 800.00 260.00  1
 25 1007 560.00  0.00 800.00 520.00  0
 26 1007 570.00  0.00 800.00 260.00  1
 27 1007 540.00  0.00 800.00 260.00  1
 28  989 550.00  0.00 800.00 520.00  0
 29  989 560.00  0.00 800.00 260.00  1
 30 1007 560.00  0.00 800.00 520.00  0
 31  989 540.00  0.00 800.00 260.00  1
 32  989 550.00  0.00 800.00 260.00  1
 33  989 570.00  0.00 800.00 260.00  1
 34  971 540.00  0.00 800.00 520.00  0
 35  989 570.00  0.00 800.00 260.00  1
 36  989 540.00  0.00 800.00 260.00  1
 37  989 570.00  0.00 800.00 260.00  1
 38  971 540.00  0.00 800.00 520.00  0
 39  989 530.00  0.00 800.00 260.00  1
 40  989 530.00  0.00 800.00 260.00  1
 41  989 540.00  0.00 800.00 260.00  1
