Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -7.5054  1.1134    -6.0442 -6.0010
      2  -6.5916  0.6857    -7.6318 -5.9108
      3  -7.0375  0.5330    -7.8666 -6.6914
      4  -7.2067  0.4730    -8.0567 -6.9821
      5  -7.3847  0.4820    -8.4160 -7.1460
      6  -7.7372  0.7147    -9.1284 -7.2879
      7  -8.1104  0.8677    -5.0268 -7.3437
      8  -7.9510  0.7886    -8.9947 -7.3263
      9  -7.8480  0.6753    -9.0313 -7.3361
     10  -7.7177  0.7387    -8.9459 -7.1781
     11  -7.6693  0.6083    -8.6732 -7.2629
     12  -7.6134  0.5032    -8.3780 -7.2780
     13  -7.6647  0.4495    -8.3931 -7.3352
     14  -7.5987  0.3809    -8.2095 -7.3202
     15  -7.6400  0.3290    -8.2280 -7.4036
     16  -7.7530  0.3927    -8.4057 -7.5520
     17  -7.7262  0.3241    -8.3068 -7.5530
     18  -7.7906  0.3105    -8.3499 -7.5791
     19  -7.7660  0.2604    -8.2771 -7.5774
     20  -7.8052  0.2349    -8.3005 -7.6053
     21  -7.8081  0.2105    -8.2931 -7.6110
     22  -7.8114  0.1931    -8.2860 -7.6182
     23  -7.8123  0.1825    -8.2805 -7.6217
     24  -7.8132  0.1747    -8.2754 -7.6253
     25  -7.8429  0.1619    -8.2998 -7.6884
     26  -7.8429  0.1565    -8.2957 -7.6945
     27  -7.8249  0.1355    -8.2274 -7.6794
     28  -7.8254  0.1322    -8.2237 -7.6844
     29  -7.8258  0.1294    -8.2204 -7.6892
     30  -7.8262  0.1270    -8.2173 -7.6938
     31  -7.8266  0.1249    -8.2144 -7.6983
     32  -7.8279  0.1216    -8.2113 -7.7093
     33  -7.8282  0.1199    -8.2088 -7.7136
     34  -7.8294  0.1171    -8.2060 -7.7248
     35  -7.8298  0.1154    -8.2036 -7.7306
     36  -7.8299  0.1144    -8.2018 -7.7336
     37  -7.8300  0.1134    -8.2001 -7.7365
     38  -7.8309  0.1112    -8.1977 -7.7479
     39  -7.8213  0.1012    -8.1047 -7.7291
     40  -7.8223  0.0992    -8.1046 -7.7397
     41  -7.8225  0.0986    -8.1045 -7.7421

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1004  0.0593     0.0056  0.1897
      3   0.1002  0.0594     0.0057  0.1897
      4   0.1017  0.0588     0.0073  0.1899
      5   0.0980  0.0599     0.0063  0.1894
      6   0.0487  0.0430     0.0014  0.1384
      7   0.0228  0.0175     0.0002  0.0536
      8   0.0262  0.0198     0.0005  0.0614
      9   0.0300  0.0212     0.0013  0.0675
     10   0.0267  0.0193     0.0005  0.0605
     11   0.0298  0.0198     0.0016  0.0641
     12   0.0328  0.0205     0.0029  0.0680
     13   0.0357  0.0214     0.0042  0.0727
     14   0.0387  0.0224     0.0059  0.0774
     15   0.0417  0.0230     0.0078  0.0813
     16   0.0352  0.0191     0.0054  0.0672
     17   0.0375  0.0191     0.0077  0.0689
     18   0.0387  0.0196     0.0080  0.0714
     19   0.0410  0.0196     0.0098  0.0737
     20   0.0433  0.0203     0.0111  0.0769
     21   0.0441  0.0200     0.0127  0.0775
     22   0.0453  0.0199     0.0143  0.0785
     23   0.0459  0.0197     0.0151  0.0789
     24   0.0466  0.0196     0.0158  0.0794
     25   0.0484  0.0203     0.0165  0.0823
     26   0.0490  0.0202     0.0173  0.0826
     27   0.0512  0.0204     0.0195  0.0854
     28   0.0516  0.0203     0.0204  0.0857
     29   0.0520  0.0202     0.0211  0.0860
     30   0.0524  0.0201     0.0215  0.0862
     31   0.0528  0.0200     0.0219  0.0865
     32   0.0535  0.0199     0.0225  0.0871
     33   0.0538  0.0198     0.0229  0.0873
     34   0.0545  0.0198     0.0236  0.0878
     35   0.0549  0.0197     0.0240  0.0880
     36   0.0551  0.0197     0.0244  0.0881
     37   0.0552  0.0196     0.0247  0.0882
     38   0.0558  0.0196     0.0254  0.0887
     39   0.0574  0.0197     0.0271  0.0904
     40   0.0579  0.0197     0.0278  0.0909
     41   0.0581  0.0197     0.0280  0.0911

