Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2938  1.7703    -9.1820 -3.6753
      1  -4.8173  0.9699    -6.3659 -3.5158
      2  -4.1231  0.6375    -5.0379 -3.4428
      3  -4.5385  0.4703    -5.1412 -4.2151
      4  -4.8355  0.4734    -5.4626 -4.5664
      5  -4.7730  0.3414    -5.0637 -4.5672
      6  -4.7596  1.3950    -8.2962 -3.1404
      7  -4.5926  1.1620    -7.5525 -3.2917
      8  -4.4803  0.9580    -6.3300 -3.4127
      9  -4.5107  0.7935    -5.7986 -3.7245
     10  -4.4051  0.6598    -5.3071 -3.7245
     11  -4.4698  0.5557    -5.2875 -3.9753
     12  -4.3641  0.4932    -5.0393 -3.9233
     13  -4.4123  0.4176    -5.0413 -4.0386
     14  -4.3190  0.3919    -4.9018 -3.9938
     15  -4.3235  0.3276    -4.8782 -4.0250
     16  -4.3462  0.2841    -4.8834 -4.0871
     17  -4.3232  0.2449    -4.7838 -4.0824
     18  -4.3324  0.2214    -4.7836 -4.1248
     19  -4.3108  0.1990    -4.7662 -4.1132
     20  -4.2574  0.1791    -4.7276 -4.0654
     21  -4.2298  0.1605    -4.6781 -4.0485
     22  -4.2407  0.1468    -4.6832 -4.0798
     23  -4.2489  0.1370    -4.6873 -4.1154
     24  -4.2430  0.1295    -4.6684 -4.1121
     25  -4.2562  0.1196    -4.6807 -4.2112
     26  -4.2505  0.1130    -4.6599 -4.2051
     27  -4.2483  0.1100    -4.6498 -4.2040
     28  -4.2464  0.1076    -4.6399 -4.2031
     29  -4.2314  0.0947    -4.5124 -4.1666
     30  -4.2418  0.0839    -4.5362 -4.2409
     31  -4.2342  0.0740    -4.5074 -4.2397
     32  -4.2394  0.0661    -4.5082 -4.2445
     33  -4.2355  0.0590    -4.5045 -4.2440
     34  -4.2350  0.0576    -4.5039 -4.2440
     35  -4.2382  0.0510    -4.5044 -4.2470
     36  -4.2354  0.0446    -4.5019 -4.2466
     37  -4.2356  0.0441    -4.5019 -4.2467
     38  -4.2343  0.0408    -4.5007 -4.2465
     39  -4.2334  0.0388    -4.5001 -4.2463
     40  -4.2335  0.0385    -4.5001 -4.2464
     41  -4.2330  0.0376    -4.4997 -4.2463

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0067  0.1898
      1   0.1017  0.0588     0.0066  0.1898
      2   0.1026  0.0585     0.0076  0.1900
      3   0.1030  0.0586     0.0075  0.1901
      4   0.0979  0.0605     0.0039  0.1895
      5   0.1092  0.0575     0.0101  0.1912
      6   0.0106  0.0107     0.0000  0.0277
      7   0.0124  0.0106     0.0000  0.0296
      8   0.0136  0.0104     0.0000  0.0306
      9   0.0153  0.0106     0.0001  0.0326
     10   0.0169  0.0108     0.0003  0.0340
     11   0.0185  0.0112     0.0007  0.0364
     12   0.0198  0.0116     0.0011  0.0385
     13   0.0215  0.0119     0.0017  0.0403
     14   0.0221  0.0121     0.0019  0.0411
     15   0.0230  0.0120     0.0027  0.0417
     16   0.0243  0.0121     0.0037  0.0436
     17   0.0255  0.0121     0.0052  0.0447
     18   0.0263  0.0120     0.0069  0.0455
     19   0.0275  0.0121     0.0076  0.0466
     20   0.0284  0.0124     0.0079  0.0478
     21   0.0297  0.0127     0.0085  0.0499
     22   0.0307  0.0127     0.0092  0.0509
     23   0.0315  0.0127     0.0099  0.0518
     24   0.0322  0.0126     0.0107  0.0524
     25   0.0333  0.0128     0.0118  0.0536
     26   0.0340  0.0127     0.0130  0.0541
     27   0.0344  0.0127     0.0139  0.0543
     28   0.0347  0.0126     0.0141  0.0545
     29   0.0359  0.0129     0.0146  0.0562
     30   0.0370  0.0131     0.0152  0.0580
     31   0.0382  0.0133     0.0158  0.0594
     32   0.0392  0.0133     0.0165  0.0604
     33   0.0401  0.0134     0.0172  0.0612
     34   0.0404  0.0133     0.0176  0.0614
     35   0.0413  0.0134     0.0186  0.0621
     36   0.0422  0.0135     0.0197  0.0635
     37   0.0423  0.0135     0.0200  0.0636
     38   0.0431  0.0135     0.0209  0.0645
     39   0.0438  0.0135     0.0213  0.0653
     40   0.0438  0.0135     0.0214  0.0654
     41   0.0444  0.0135     0.0217  0.0659

