Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7644  2.0691    -9.1284 -2.6700
      1  -4.1528  1.1802    -6.0569 -2.5029
      2  -5.0913  0.6899    -6.1462 -4.2832
      3  -4.5383  0.4806    -5.1987 -4.1626
      4  -4.3668  0.4026    -4.8361 -4.0559
      5  -4.2184  0.3861    -4.6803 -3.9484
      6  -3.9607  0.7123    -4.6489 -3.0341
      7  -4.0651  0.5456    -4.6042 -3.6384
      8  -3.9614  0.5107    -4.4684 -3.5005
      9  -3.9660  0.3879    -4.4521 -3.6922
     10  -3.9674  0.3033    -4.4431 -3.7317
     11  -3.8341  0.4858    -4.3817 -3.4193
     12  -3.8520  0.3850    -4.3597 -3.5147
     13  -3.8295  0.3196    -4.2367 -3.5171
     14  -3.8447  0.2637    -4.2362 -3.6072
     15  -3.8503  0.2287    -4.2356 -3.6680
     16  -3.9178  0.1973    -4.3147 -3.7279
     17  -3.9209  0.1758    -4.3101 -3.7364
     18  -3.9228  0.1628    -4.3063 -3.7417
     19  -3.9142  0.1490    -4.2350 -3.7398
     20  -3.9093  0.1408    -4.2307 -3.7389
     21  -3.9117  0.1359    -4.2307 -3.7433
     22  -3.9084  0.1316    -4.2278 -3.7425
     23  -3.9046  0.1283    -4.2249 -3.7410
     24  -3.9034  0.1266    -4.2237 -3.7408
     25  -3.9063  0.1232    -4.2239 -3.7454
     26  -3.9083  0.1208    -4.2240 -3.7488
     27  -3.9098  0.1191    -4.2241 -3.7513
     28  -3.9112  0.1176    -4.2241 -3.7535
     29  -3.9088  0.1166    -4.2226 -3.7519
     30  -3.9097  0.1155    -4.2227 -3.7536
     31  -3.9084  0.1149    -4.2218 -3.7526
     32  -3.9093  0.1140    -4.2219 -3.7541
     33  -3.9109  0.1123    -4.2220 -3.7568
     34  -3.9127  0.1105    -4.2221 -3.7599
     35  -3.9141  0.1092    -4.2222 -3.7623
     36  -3.9125  0.1090    -4.2214 -3.7606
     37  -3.9134  0.1081    -4.2215 -3.7623
     38  -3.9125  0.1080    -4.2211 -3.7613
     39  -3.9121  0.1080    -4.2209 -3.7609
     40  -3.9130  0.1071    -4.2210 -3.7625
     41  -3.9123  0.1072    -4.2207 -3.7616

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0073  0.1899
      1   0.1024  0.0583     0.0079  0.1899
      2   0.1019  0.0586     0.0073  0.1898
      3   0.1012  0.0588     0.0067  0.1897
      4   0.1040  0.0580     0.0085  0.1902
      5   0.1017  0.0584     0.0078  0.1897
      6   0.0412  0.0358     0.0003  0.1112
      7   0.0496  0.0373     0.0018  0.1208
      8   0.0525  0.0396     0.0023  0.1289
      9   0.0550  0.0392     0.0048  0.1306
     10   0.0566  0.0389     0.0073  0.1317
     11   0.0285  0.0189     0.0020  0.0616
     12   0.0306  0.0189     0.0035  0.0637
     13   0.0322  0.0191     0.0052  0.0656
     14   0.0337  0.0190     0.0072  0.0669
     15   0.0345  0.0189     0.0079  0.0675
     16   0.0373  0.0205     0.0084  0.0733
     17   0.0380  0.0204     0.0090  0.0738
     18   0.0384  0.0203     0.0095  0.0741
     19   0.0398  0.0203     0.0106  0.0753
     20   0.0409  0.0203     0.0117  0.0762
     21   0.0412  0.0203     0.0123  0.0765
     22   0.0421  0.0203     0.0136  0.0775
     23   0.0433  0.0204     0.0144  0.0787
     24   0.0438  0.0203     0.0148  0.0793
     25   0.0442  0.0203     0.0152  0.0796
     26   0.0445  0.0202     0.0155  0.0798
     27   0.0447  0.0202     0.0157  0.0799
     28   0.0450  0.0201     0.0160  0.0800
     29   0.0458  0.0202     0.0165  0.0809
     30   0.0460  0.0201     0.0167  0.0810
     31   0.0467  0.0202     0.0173  0.0816
     32   0.0468  0.0201     0.0175  0.0817
     33   0.0470  0.0201     0.0178  0.0819
     34   0.0473  0.0200     0.0182  0.0820
     35   0.0475  0.0200     0.0185  0.0822
     36   0.0483  0.0201     0.0193  0.0828
     37   0.0484  0.0200     0.0196  0.0829
     38   0.0490  0.0201     0.0203  0.0836
     39   0.0493  0.0200     0.0208  0.0839
     40   0.0494  0.0200     0.0209  0.0840
     41   0.0499  0.0200     0.0212  0.0846

