trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1188 670.00  0.00 800.00  0.43  1
  1  700 390.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  1
  3  716 400.00  0.00 800.00 104.00  0
  4  769 430.00  0.00 800.00 52.00  0
  5  769 410.00  0.00 800.00 104.00  0
  6  661 370.00  0.00 800.00 52.00  0
  7  661 350.00  0.00 800.00 26.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9  641 360.00  0.00 800.00 21.50  0
 10 1421 770.00  0.00 800.00 260.00  0
 11 1421 790.00  0.00 800.00 260.00  0
 12  766 430.00  0.00 800.00 17.20  1
 13  658 370.00  0.00 800.00 17.20  1
 14  586 330.00  0.00 800.00 17.20  1
 15  858 480.00  0.00 800.00 26.00  1
 16 1421 790.00  0.00 800.00 520.00  0
 17  678 380.00  0.00 800.00 26.00  0
 18  479 270.00  0.00 800.00 21.50  1
 19  515 290.00  0.00 800.00 21.50  1
 20  966 540.00  0.00 800.00 26.00  0
 21  894 500.00  0.00 800.00 26.00  0
 22  497 280.00  0.00 800.00 21.50  1
 23  912 510.00  0.00 800.00 26.00  0
 24  551 310.00  0.00 800.00 21.50  1
 25  822 460.00  0.00 800.00 26.00  0
 26  551 300.00  0.00 800.00 17.20  0
 27  514 290.00  0.00 800.00 17.20  1
 28  514 310.00  0.00 800.00 21.50  0
 29  965 540.00  0.00 800.00 21.50  1
 30  966 540.00  0.00 800.00 26.00  0
 31  460 260.00  0.00 800.00 17.20  1
 32  966 520.00  0.00 800.00 52.00  0
 33  496 280.00  0.00 800.00 17.20  1
 34  966 530.00  0.00 800.00 52.00  0
 35  407 230.00  0.00 800.00 21.50  1
 36  407 210.00  0.00 800.00 26.00  0
 37  983 550.00  0.00 800.00 21.50  0
 38  460 260.00  0.00 800.00 17.20  1
 39  442 250.00  0.00 800.00 17.20  1
 40  948 530.00  0.00 800.00 26.00  0
 41 1019 570.00  0.00 800.00 21.50  0
