Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7599  2.0712    -9.1279 -2.6643
      1  -3.8861  1.0518    -5.5400 -2.4723
      2  -4.6987  0.6469    -5.6124 -4.0039
      3  -4.2645  0.4835    -4.8527 -3.9554
      4  -3.9902  0.5170    -4.4850 -3.6787
      5  -3.9591  0.3992    -4.4277 -3.6959
      6  -3.7399  0.7389    -4.4268 -2.8572
      7  -3.4784  1.3773    -7.2466 -2.4192
      8  -3.2801  1.0964    -5.4932 -2.4128
      9  -3.0971  1.1922    -6.0377 -2.3659
     10  -2.9503  0.9274    -4.1534 -2.3631
     11  -2.8693  0.7305    -3.8477 -2.3616
     12  -3.0663  0.7849    -4.0699 -2.4152
     13  -3.1572  0.7172    -4.1010 -2.5053
     14  -3.2013  0.6230    -4.0851 -2.6122
     15  -3.4561  0.7568    -4.4409 -2.7564
     16  -3.4089  0.6229    -4.3133 -2.7590
     17  -3.2599  0.6534    -4.1452 -2.6307
     18  -3.2899  0.5665    -4.1358 -2.7174
     19  -3.3242  0.4989    -4.1427 -2.8503
     20  -3.2608  0.4386    -3.9798 -2.8067
     21  -3.2011  0.3927    -3.8944 -2.7628
     22  -3.2325  0.3541    -3.9043 -2.8674
     23  -3.1907  0.3210    -3.8277 -2.8581
     24  -3.2245  0.2950    -3.8461 -2.8984
     25  -3.1773  0.2723    -3.7220 -2.8824
     26  -3.0524  0.3569    -3.6707 -2.6493
     27  -3.0792  0.3251    -3.6766 -2.7080
     28  -2.9830  0.3590    -3.6268 -2.6100
     29  -3.1094  0.4569    -3.7926 -2.6679
     30  -3.0706  0.4024    -3.6891 -2.6520
     31  -3.0913  0.3615    -3.7086 -2.6950
     32  -3.0753  0.3278    -3.6757 -2.6897
     33  -3.0995  0.3054    -3.6820 -2.7466
     34  -3.0883  0.2885    -3.6706 -2.7417
     35  -3.1094  0.2747    -3.6762 -2.8101
     36  -3.0200  0.3034    -3.6393 -2.6585
     37  -2.9934  0.2874    -3.6096 -2.6450
     38  -3.0154  0.2746    -3.6200 -2.6783
     39  -3.0337  0.2641    -3.6279 -2.7154
     40  -3.0133  0.2535    -3.6002 -2.7025
     41  -2.9959  0.2448    -3.5700 -2.6921

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1035  0.0579     0.0089  0.1900
      1   0.1033  0.0580     0.0087  0.1900
      2   0.1029  0.0582     0.0079  0.1900
      3   0.1038  0.0582     0.0083  0.1902
      4   0.0988  0.0602     0.0044  0.1897
      5   0.1021  0.0588     0.0085  0.1900
      6   0.0410  0.0347     0.0003  0.1082
      7   0.0111  0.0084     0.0000  0.0236
      8   0.0121  0.0081     0.0001  0.0243
      9   0.0107  0.0070     0.0000  0.0202
     10   0.0113  0.0067     0.0001  0.0203
     11   0.0117  0.0065     0.0004  0.0204
     12   0.0110  0.0063     0.0002  0.0198
     13   0.0118  0.0066     0.0003  0.0207
     14   0.0127  0.0069     0.0005  0.0226
     15   0.0103  0.0054     0.0002  0.0178
     16   0.0105  0.0052     0.0004  0.0179
     17   0.0100  0.0049     0.0004  0.0168
     18   0.0106  0.0051     0.0005  0.0177
     19   0.0111  0.0053     0.0006  0.0185
     20   0.0117  0.0054     0.0007  0.0192
     21   0.0124  0.0056     0.0009  0.0197
     22   0.0130  0.0057     0.0010  0.0201
     23   0.0136  0.0058     0.0012  0.0205
     24   0.0142  0.0059     0.0014  0.0210
     25   0.0148  0.0060     0.0016  0.0225
     26   0.0110  0.0046     0.0007  0.0168
     27   0.0115  0.0047     0.0008  0.0175
     28   0.0103  0.0042     0.0007  0.0143
     29   0.0086  0.0033     0.0005  0.0127
     30   0.0089  0.0034     0.0005  0.0129
     31   0.0092  0.0035     0.0006  0.0131
     32   0.0094  0.0036     0.0006  0.0132
     33   0.0097  0.0037     0.0006  0.0133
     34   0.0099  0.0037     0.0007  0.0134
     35   0.0103  0.0038     0.0007  0.0135
     36   0.0088  0.0031     0.0005  0.0127
     37   0.0090  0.0033     0.0006  0.0129
     38   0.0093  0.0034     0.0006  0.0130
     39   0.0096  0.0035     0.0006  0.0131
     40   0.0099  0.0036     0.0007  0.0133
     41   0.0102  0.0037     0.0007  0.0134

