Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7570  2.0721    -9.1275 -2.6622
      1  -7.5054  1.1133    -6.0442 -6.0009
      2  -6.5917  0.6857    -7.6327 -5.9108
      3  -7.0228  0.5330    -7.8450 -6.6057
      4  -7.2049  0.4736    -8.0571 -6.9598
      5  -7.3846  0.4826    -8.4192 -7.1424
      6  -7.2827  0.3261    -7.7528 -7.1259
      7  -7.3073  0.2680    -7.7478 -7.2826
      8  -7.2626  0.9147    -8.8097 -6.2454
      9  -7.2101  0.7292    -8.3448 -6.7308
     10  -7.1592  0.6256    -8.0097 -6.7680
     11  -7.2549  0.5895    -8.1106 -7.0022
     12  -7.2274  0.4563    -7.8037 -7.0140
     13  -7.2772  0.3910    -7.8111 -7.0704
     14  -7.2542  0.3016    -7.7021 -7.0733
     15  -7.2633  0.2423    -7.6863 -7.0939
     16  -7.2678  0.2027    -7.6737 -7.1078
     17  -7.2705  0.1761    -7.6622 -7.1205
     18  -7.2720  0.1584    -7.6523 -7.1313
     19  -7.2727  0.1468    -7.6440 -7.1391
     20  -7.2733  0.1381    -7.6360 -7.1479
     21  -7.2738  0.1316    -7.6288 -7.1562
     22  -7.2736  0.1279    -7.6243 -7.1591
     23  -7.2900  0.1139    -7.6490 -7.2806
     24  -7.2781  0.0884    -7.5497 -7.2796
     25  -7.2839  0.0788    -7.5502 -7.2854
     26  -7.2717  0.1406    -7.6411 -7.1353
     27  -7.2716  0.1358    -7.6340 -7.1392
     28  -7.2596  0.1168    -7.5500 -7.1270
     29  -7.2603  0.1135    -7.5496 -7.1324
     30  -7.2610  0.1106    -7.5493 -7.1376
     31  -7.2616  0.1080    -7.5490 -7.1428
     32  -7.2618  0.1064    -7.5488 -7.1458
     33  -7.2626  0.1039    -7.5486 -7.1525
     34  -7.2631  0.1020    -7.5483 -7.1574
     35  -7.2635  0.1002    -7.5481 -7.1624
     36  -7.2640  0.0986    -7.5479 -7.1672
     37  -7.2641  0.0976    -7.5478 -7.1698
     38  -7.2644  0.0964    -7.5476 -7.1733
     39  -7.2645  0.0956    -7.5475 -7.1759
     40  -7.2646  0.0949    -7.5474 -7.1777
     41  -7.2649  0.0939    -7.5473 -7.1811

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1003  0.0593     0.0055  0.1897
      3   0.0994  0.0592     0.0059  0.1894
      4   0.1013  0.0589     0.0072  0.1898
      5   0.0978  0.0600     0.0062  0.1894
      6   0.1120  0.0566     0.0124  0.1916
      7   0.1196  0.0543     0.0181  0.1926
      8   0.0272  0.0234     0.0001  0.0697
      9   0.0317  0.0240     0.0001  0.0744
     10   0.0359  0.0253     0.0005  0.0804
     11   0.0384  0.0267     0.0011  0.0858
     12   0.0423  0.0266     0.0033  0.0889
     13   0.0463  0.0276     0.0052  0.0944
     14   0.0501  0.0275     0.0086  0.0976
     15   0.0516  0.0271     0.0109  0.0986
     16   0.0526  0.0268     0.0130  0.0992
     17   0.0536  0.0265     0.0146  0.0999
     18   0.0545  0.0263     0.0157  0.1004
     19   0.0551  0.0261     0.0166  0.1008
     20   0.0558  0.0260     0.0176  0.1012
     21   0.0564  0.0258     0.0185  0.1016
     22   0.0566  0.0258     0.0191  0.1018
     23   0.0595  0.0266     0.0206  0.1058
     24   0.0621  0.0266     0.0226  0.1084
     25   0.0644  0.0268     0.0241  0.1106
     26   0.0412  0.0162     0.0149  0.0675
     27   0.0415  0.0161     0.0152  0.0676
     28   0.0430  0.0160     0.0165  0.0688
     29   0.0434  0.0159     0.0171  0.0690
     30   0.0438  0.0159     0.0176  0.0692
     31   0.0441  0.0158     0.0181  0.0695
     32   0.0443  0.0157     0.0185  0.0696
     33   0.0447  0.0157     0.0191  0.0700
     34   0.0449  0.0156     0.0197  0.0702
     35   0.0452  0.0156     0.0202  0.0704
     36   0.0455  0.0155     0.0208  0.0707
     37   0.0456  0.0155     0.0210  0.0708
     38   0.0458  0.0154     0.0211  0.0709
     39   0.0459  0.0154     0.0213  0.0710
     40   0.0461  0.0154     0.0214  0.0711
     41   0.0462  0.0153     0.0216  0.0712

