Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7574  2.0720    -9.1276 -2.6626
      1  -4.0163  1.1225    -5.7980 -2.4849
      2  -3.0777  0.6971    -3.9690 -2.3881
      3  -3.4761  0.5548    -4.1577 -3.1228
      4  -3.7704  0.5621    -4.4720 -3.4610
      5  -4.1707  0.8873    -6.0316 -3.6012
      6  -3.9748  0.6398    -4.7540 -3.5916
      7  -4.0522  0.5712    -4.7797 -3.7461
      8  -3.9772  0.4322    -4.4193 -3.7436
      9  -3.9925  0.3433    -4.3994 -3.8827
     10  -3.9636  0.2564    -4.2325 -3.8797
     11  -3.9594  0.1960    -4.2314 -3.9033
     12  -3.9685  0.1522    -4.2312 -3.9687
     13  -3.9636  0.1130    -4.2292 -3.9688
     14  -3.9631  0.0915    -4.2289 -3.9694
     15  -3.9584  0.0689    -4.2252 -3.9693
     16  -3.9574  0.0567    -4.2245 -3.9695
     17  -3.9569  0.0492    -4.2240 -3.9696
     18  -3.9567  0.0452    -4.2238 -3.9696
     19  -3.9570  0.0420    -4.2238 -3.9699
     20  -3.9572  0.0402    -4.2238 -3.9701
     21  -3.9570  0.0385    -4.2235 -3.9702
     22  -3.9569  0.0372    -4.2234 -3.9702
     23  -3.9570  0.0366    -4.2234 -3.9703
     24  -3.9569  0.0356    -4.2232 -3.9704
     25  -3.9656  0.0896    -4.2762 -3.9638
     26  -3.9572  0.0776    -4.2311 -3.9628
     27  -3.9633  0.0675    -4.2320 -3.9683
     28  -3.9599  0.0599    -4.2286 -3.9682
     29  -3.9629  0.0535    -4.2289 -3.9708
     30  -3.9614  0.0491    -4.2274 -3.9708
     31  -3.9589  0.0422    -4.2251 -3.9706
     32  -3.9581  0.0390    -4.2242 -3.9706
     33  -3.9582  0.0383    -4.2242 -3.9707
     34  -3.9578  0.0364    -4.2238 -3.9707
     35  -3.9576  0.0352    -4.2235 -3.9708
     36  -3.9577  0.0348    -4.2236 -3.9709
     37  -3.9576  0.0338    -4.2234 -3.9709
     38  -3.9575  0.0332    -4.2233 -3.9710
     39  -3.9576  0.0327    -4.2233 -3.9711
     40  -3.9575  0.0320    -4.2232 -3.9711
     41  -3.9575  0.0316    -4.2231 -3.9711

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1017  0.0586     0.0071  0.1898
      3   0.1007  0.0589     0.0063  0.1896
      4   0.0944  0.0596     0.0038  0.1882
      5   0.0447  0.0413     0.0001  0.1280
      6   0.0539  0.0424     0.0008  0.1372
      7   0.0596  0.0451     0.0016  0.1475
      8   0.0675  0.0451     0.0049  0.1535
      9   0.0745  0.0454     0.0083  0.1589
     10   0.0807  0.0446     0.0139  0.1628
     11   0.0817  0.0441     0.0161  0.1632
     12   0.0874  0.0438     0.0205  0.1668
     13   0.0883  0.0433     0.0227  0.1671
     14   0.0887  0.0430     0.0237  0.1673
     15   0.0923  0.0424     0.0280  0.1692
     16   0.0929  0.0420     0.0293  0.1694
     17   0.0935  0.0418     0.0304  0.1696
     18   0.0938  0.0416     0.0310  0.1697
     19   0.0939  0.0415     0.0314  0.1698
     20   0.0940  0.0415     0.0317  0.1698
     21   0.0945  0.0413     0.0326  0.1700
     22   0.0948  0.0411     0.0334  0.1701
     23   0.0949  0.0411     0.0335  0.1701
     24   0.0954  0.0409     0.0345  0.1703
     25   0.0401  0.0160     0.0147  0.0666
     26   0.0416  0.0163     0.0154  0.0681
     27   0.0430  0.0163     0.0165  0.0695
     28   0.0441  0.0164     0.0174  0.0709
     29   0.0452  0.0163     0.0187  0.0720
     30   0.0459  0.0163     0.0197  0.0725
     31   0.0471  0.0164     0.0210  0.0738
     32   0.0479  0.0164     0.0215  0.0746
     33   0.0480  0.0163     0.0216  0.0746
     34   0.0486  0.0163     0.0221  0.0750
     35   0.0491  0.0163     0.0225  0.0754
     36   0.0491  0.0162     0.0226  0.0754
     37   0.0496  0.0162     0.0230  0.0757
     38   0.0499  0.0161     0.0234  0.0759
     39   0.0499  0.0161     0.0235  0.0759
     40   0.0503  0.0161     0.0239  0.0763
     41   0.0506  0.0161     0.0243  0.0766

