Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7615  2.0705    -9.1281 -2.6661
      1  -4.1489  1.1791    -6.0542 -2.5005
      2  -5.0899  0.6859    -6.1440 -4.2843
      3  -4.6599  0.4858    -5.3353 -4.2422
      4  -4.3730  0.4044    -4.8868 -4.0618
      5  -4.2201  0.3862    -4.6869 -3.9579
      6  -3.9621  0.7128    -4.6608 -3.0210
      7  -4.0754  0.5489    -4.6304 -3.6698
      8  -4.2264  0.5592    -4.7644 -3.9042
      9  -4.1226  0.7049    -4.7878 -3.6150
     10  -4.1064  0.5417    -4.6562 -3.7815
     11  -4.2368  0.5988    -4.8194 -3.9368
     12  -4.2789  0.5292    -4.8052 -4.0009
     13  -4.2352  0.4075    -4.6835 -4.0053
     14  -4.2487  0.3291    -4.6703 -4.0612
     15  -4.2274  0.2546    -4.5337 -4.0612
     16  -4.2408  0.2039    -4.5333 -4.1675
     17  -4.2302  0.1589    -4.5071 -4.1649
     18  -4.2367  0.1247    -4.5070 -4.2403
     19  -4.2411  0.0994    -4.5069 -4.2457
     20  -4.2363  0.0773    -4.5031 -4.2455
     21  -4.2363  0.0653    -4.5029 -4.2459
     22  -4.2363  0.0577    -4.5028 -4.2463
     23  -4.2353  0.0508    -4.5019 -4.2463
     24  -4.2343  0.0452    -4.5009 -4.2463
     25  -4.2344  0.0434    -4.5009 -4.2465
     26  -4.2345  0.0420    -4.5009 -4.2466
     27  -4.2346  0.0412    -4.5009 -4.2467
     28  -4.2347  0.0406    -4.5008 -4.2468
     29  -4.2342  0.0387    -4.5004 -4.2468
     30  -4.2343  0.0380    -4.5004 -4.2470
     31  -4.2341  0.0369    -4.5001 -4.2470
     32  -4.2338  0.0357    -4.4999 -4.2470
     33  -4.2335  0.0346    -4.4996 -4.2469
     34  -4.2333  0.0338    -4.4994 -4.2469
     35  -4.2331  0.0334    -4.4993 -4.2469
     36  -4.2331  0.0331    -4.4992 -4.2469
     37  -4.2330  0.0329    -4.4992 -4.2469
     38  -4.2331  0.0325    -4.4992 -4.2469
     39  -4.2332  0.0320    -4.4992 -4.2471
     40  -4.2355  0.0205    -4.4993 -4.2492
     41  -4.2355  0.0201    -4.4993 -4.2493

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0584     0.0079  0.1899
      1   0.1028  0.0582     0.0085  0.1899
      2   0.1024  0.0583     0.0080  0.1899
      3   0.1033  0.0580     0.0091  0.1900
      4   0.1030  0.0582     0.0086  0.1900
      5   0.1015  0.0584     0.0079  0.1897
      6   0.0412  0.0358     0.0004  0.1112
      7   0.0500  0.0376     0.0018  0.1217
      8   0.0454  0.0332     0.0012  0.1066
      9   0.0332  0.0250     0.0001  0.0776
     10   0.0361  0.0247     0.0014  0.0799
     11   0.0311  0.0210     0.0003  0.0675
     12   0.0339  0.0222     0.0012  0.0724
     13   0.0366  0.0220     0.0036  0.0744
     14   0.0397  0.0224     0.0062  0.0779
     15   0.0422  0.0222     0.0085  0.0799
     16   0.0450  0.0225     0.0103  0.0827
     17   0.0472  0.0223     0.0128  0.0848
     18   0.0493  0.0222     0.0148  0.0867
     19   0.0515  0.0222     0.0164  0.0887
     20   0.0534  0.0221     0.0187  0.0902
     21   0.0536  0.0220     0.0193  0.0904
     22   0.0538  0.0219     0.0199  0.0905
     23   0.0543  0.0217     0.0209  0.0908
     24   0.0550  0.0216     0.0218  0.0914
     25   0.0551  0.0215     0.0219  0.0915
     26   0.0552  0.0215     0.0221  0.0915
     27   0.0553  0.0215     0.0222  0.0915
     28   0.0554  0.0214     0.0224  0.0916
     29   0.0557  0.0213     0.0229  0.0919
     30   0.0558  0.0213     0.0230  0.0919
     31   0.0561  0.0212     0.0235  0.0921
     32   0.0566  0.0211     0.0240  0.0924
     33   0.0571  0.0210     0.0247  0.0929
     34   0.0577  0.0210     0.0255  0.0934
     35   0.0584  0.0209     0.0264  0.0939
     36   0.0587  0.0209     0.0270  0.0942
     37   0.0593  0.0208     0.0278  0.0946
     38   0.0593  0.0208     0.0279  0.0946
     39   0.0594  0.0208     0.0279  0.0947
     40   0.0610  0.0210     0.0289  0.0963
     41   0.0610  0.0209     0.0290  0.0963

